#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
#~~~~~~~~~~~~~~ RAPP measurements | INTI ~~~~~~~~~~~~~~#
#~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~#
ANGLE,CH0,CH1,NORM
0.0,0.923375,0.29225
0.0,0.923625,0.29225
0.0,0.923625,0.292125
0.0,0.92375,0.291875
0.0,0.923625,0.292
0.0,0.923125,0.292375
0.0,0.923125,0.2925
0.0,0.923125,0.29275
0.0,0.923125,0.29275
0.0,0.923125,0.2925
0.0,0.92275,0.292375
0.0,0.923375,0.292375
0.0,0.9235,0.2925
0.0,0.923125,0.292875
0.0,0.92325,0.292875
0.0,0.923,0.292
0.0,0.923125,0.292
0.0,0.923375,0.292125
0.0,0.92375,0.292125
0.0,0.9235,0.292
0.0,0.9235,0.292125
0.0,0.923125,0.292375
0.0,0.923125,0.2925
0.0,0.923375,0.2925
0.0,0.923375,0.2925
0.0,0.9235,0.2925
0.0,0.92325,0.292375
0.0,0.923,0.292625
0.0,0.9235,0.292625
0.0,0.923625,0.292375
0.0,0.923625,0.292375
0.0,0.9235,0.2925
0.0,0.923625,0.292375
0.0,0.9235,0.29225
0.0,0.92325,0.29225
0.0,0.923625,0.292375
0.0,0.923375,0.292125
0.0,0.923375,0.292
0.0,0.92325,0.29175
0.0,0.92325,0.29225
0.0,0.923125,0.292375
0.0,0.923125,0.292375
0.0,0.923,0.2925
0.0,0.922875,0.292625
0.0,0.92275,0.292625
0.0,0.92275,0.292625
0.0,0.923,0.292625
0.0,0.923375,0.292375
0.0,0.923625,0.2925
0.0,0.92375,0.2925
0.0,0.923625,0.29225
0.0,0.923875,0.29225
0.0,0.924,0.292
0.0,0.924,0.292125
0.0,0.92375,0.292
0.0,0.9235,0.292125
0.0,0.923,0.292625
0.0,0.923,0.292625
0.0,0.92275,0.292625
0.0,0.922875,0.2925
0.0,0.92275,0.292375
0.0,0.923,0.2925
0.0,0.923375,0.29275
0.0,0.92375,0.292875
0.0,0.92375,0.29275
0.0,0.923875,0.292375
0.0,0.923875,0.292375
0.0,0.92375,0.292125
0.0,0.924,0.292125
0.0,0.924,0.292
0.0,0.923875,0.292125
0.0,0.923625,0.29275
0.0,0.923125,0.292875
0.0,0.923125,0.292875
0.0,0.923375,0.292875
0.0,0.923125,0.29275
0.0,0.9225,0.292625
0.0,0.922625,0.292875
0.0,0.9225,0.292875
0.0,0.923125,0.29275
0.0,0.923,0.29275
0.0,0.92325,0.2925
0.0,0.9235,0.2925
0.0,0.923125,0.292375
0.0,0.9235,0.29225
0.0,0.923375,0.292
0.0,0.92375,0.291875
0.0,0.923625,0.291875
0.0,0.923,0.292375
0.0,0.923,0.292375
0.0,0.92275,0.2925
0.0,0.923125,0.2925
0.0,0.923625,0.2925
0.0,0.923125,0.2925
0.0,0.92325,0.292375
0.0,0.923125,0.292625
0.0,0.9235,0.29275
0.0,0.923,0.292375
0.0,0.9235,0.2925
0.0,0.923625,0.2925
0.0,0.9235,0.292375
0.0,0.924,0.29225
0.0,0.924125,0.29225
0.0,0.923875,0.292375
0.0,0.9235,0.292125
0.0,0.9235,0.292125
0.0,0.922875,0.292125
0.0,0.922875,0.292125
0.0,0.923,0.292375
0.0,0.922875,0.292375
0.0,0.923,0.2925
0.0,0.923125,0.292625
0.0,0.92325,0.292625
0.0,0.923625,0.29225
0.0,0.9235,0.292375
0.0,0.923625,0.29225
0.0,0.923375,0.292625
0.0,0.92325,0.292375
0.0,0.92375,0.29225
0.0,0.923875,0.292
0.0,0.923625,0.292
0.0,0.923625,0.292
0.0,0.92325,0.291875
0.0,0.923,0.292375
0.0,0.923,0.2925
0.0,0.923125,0.292375
0.0,0.923125,0.2925
0.0,0.923,0.2925
0.0,0.923,0.292625
0.0,0.92325,0.292875
0.0,0.923625,0.293
0.0,0.9235,0.292625
0.0,0.9235,0.29225
0.0,0.923375,0.292125
0.0,0.92375,0.292125
0.0,0.924125,0.292125
0.0,0.923625,0.292
0.0,0.923125,0.292
0.0,0.923125,0.291625
0.0,0.923,0.292
0.0,0.923375,0.292125
0.0,0.9235,0.292375
0.0,0.923125,0.2925
0.0,0.92275,0.2925
0.0,0.923,0.2925
0.0,0.92325,0.292625
0.0,0.92325,0.292625
0.0,0.923625,0.292125
0.0,0.9235,0.29225
0.0,0.923625,0.292375
0.0,0.923625,0.29225
0.0,0.923875,0.2925
0.0,0.924125,0.292375
0.0,0.92375,0.29225
0.0,0.92375,0.29225
0.0,0.923625,0.29225
0.0,0.923,0.292
0.0,0.922875,0.292375
0.0,0.92325,0.2925
0.0,0.923125,0.2925
0.0,0.923,0.2925
0.0,0.923125,0.2925
0.0,0.9235,0.2925
0.0,0.9235,0.292375
0.0,0.9235,0.292375
0.0,0.92375,0.2925
0.0,0.9235,0.29225
0.0,0.9235,0.29225
0.0,0.92375,0.29225
1.0,0.973625,0.265375
1.0,0.973625,0.26525
1.0,0.97375,0.265125
1.0,0.974,0.264625
1.0,0.973875,0.264875
1.0,0.974,0.265
1.0,0.973875,0.264875
1.0,0.973875,0.264625
1.0,0.973875,0.264625
1.0,0.974125,0.264625
1.0,0.97375,0.26475
1.0,0.973625,0.2655
1.0,0.973375,0.265625
1.0,0.973375,0.26525
1.0,0.97325,0.265375
1.0,0.9735,0.265375
1.0,0.97375,0.265125
1.0,0.97375,0.264875
1.0,0.97375,0.264625
1.0,0.97375,0.264625
1.0,0.973375,0.26475
1.0,0.9735,0.265
1.0,0.973875,0.265125
1.0,0.974375,0.264875
1.0,0.974375,0.26475
1.0,0.97425,0.26475
1.0,0.97375,0.26525
1.0,0.973,0.2655
1.0,0.973375,0.2655
1.0,0.9735,0.265375
1.0,0.97325,0.26525
1.0,0.973,0.26525
1.0,0.973375,0.265375
1.0,0.973625,0.2655
1.0,0.9735,0.265625
1.0,0.97375,0.265375
1.0,0.974125,0.265
1.0,0.97375,0.265125
1.0,0.973875,0.26525
1.0,0.974125,0.264875
1.0,0.97425,0.264625
1.0,0.97425,0.264625
1.0,0.974125,0.264875
1.0,0.973,0.265125
1.0,0.973,0.265
1.0,0.97325,0.265125
1.0,0.973375,0.265125
1.0,0.97325,0.265125
1.0,0.973375,0.265375
1.0,0.9735,0.26525
1.0,0.973875,0.265375
1.0,0.974,0.265
1.0,0.974125,0.264875
1.0,0.974,0.2645
1.0,0.9735,0.265
1.0,0.974,0.265125
1.0,0.974125,0.265
1.0,0.974125,0.265
1.0,0.973875,0.264875
1.0,0.974125,0.264875
1.0,0.9735,0.265125
1.0,0.97325,0.26525
1.0,0.973125,0.265375
1.0,0.97325,0.265375
1.0,0.97325,0.26525
1.0,0.97325,0.26525
1.0,0.973375,0.265125
1.0,0.973625,0.265375
1.0,0.97375,0.264875
1.0,0.974,0.265
1.0,0.974,0.26525
1.0,0.973875,0.265
1.0,0.974125,0.265
1.0,0.974125,0.265
1.0,0.9745,0.264875
1.0,0.97425,0.264875
1.0,0.97425,0.264875
1.0,0.973875,0.26525
1.0,0.973875,0.26525
1.0,0.973875,0.265125
1.0,0.97325,0.26525
1.0,0.97275,0.265125
1.0,0.9735,0.26525
1.0,0.974,0.2655
1.0,0.973625,0.265375
1.0,0.973375,0.26475
1.0,0.974,0.264875
1.0,0.974,0.265
1.0,0.973875,0.264875
